ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
vano1237,Lovono,,-11.6107,166.7984,vano1237,vnk
vanu1242,Vanuma,,0.93847,29.81348,vanu1242,vau
vari1239,Varisi,,-6.83443,156.655,vari1239,vrs
vend1245,Venda,,-22.188,29.9523,vend1245,ven
veps1250,Veps,,60.3353,34.7865,veps1250,vep
vili1238,Vili,,-4.06716,11.3804,vili1238,vif
vili1239,Vili of Ngounie,,-2.752859,10.305563,vili1239,
vinm1237,Neve'ei,,-16.2253,167.427,vinm1237,vnm
vinz1238,Vinza,,-4.99312,30.5699,vinz1238,vin
vlaa1240,Western Flemish,,51.0754,3.11345,vlaa1240,vls
vunj1238,Vunjo,,-3.42531,37.5847,vunj1238,vun
vwan1235,Vwanji,,-9.00683,34.0757,vwan1235,wbi
waci1238,Waciri,,,,waci1238,
waga1260,Wagaya,,-20.329,137.623,waga1260,wga
wail1244,Wailaki,,39.1513,-123.284,wail1244,wlk
waim1255,Waimaha,,0.30416,-70.1644,waim1255,bao
waja1257,Wajarri,,-28.1761,117.153,waja1257,wbv
waka1274,Wakawaka,,-26.248,151.868,waka1274,wkw
waka1279,Wakayama,,,,waka1279,
wakh1245,Wakhi,,37.1768,73.9777,wakh1245,wbl
wala1263,Walangama,,-17.60243295,142.4891266,wala1263,
wall1255,Walloon,,50.2235,5.14509,wall1255,wln
walm1241,Walmajarri,,-19.7229,126.113,walm1241,wmt
wand1264,Wanda,,-8.34522,32.4375,wand1264,wbh
wand1266,Wandji,,-1.51945,12.8951,wand1266,wdd
wand1267,Wandamen,,-2.25622,133.996,wand1267,wad
wang1288,Wangkajunga,,,,wang1288,
wang1289,Wanggamala,,-24.7022,137.433,wang1289,wnm
wang1290,Wangganguru,,-25.8148,135.941,wang1290,wgg
wang1291,Ngiyambaa,,-30.6481,146.18,wang1291,wyb
wang1300,Wangkatja-Tjarra,,,,wang1300,
wanm1242,Wanman,,-22.7078,122.325,wanm1242,wbt
wanu1241,Wanukaka,,-9.69834,119.468,wanu1241,wnk
wany1246,Wanyam,,-12.1,-63.1,wany1246,
wapi1253,Wapishana,,2.58744,-59.8021,wapi1253,wap
ware1255,Warekena Velha,,1.668177,-67.317297,ware1255,
wari1262,Wariyangga,,-24.353,116.927,wari1262,wri
wari1268,Wari',,-10.69948,-64.56152,wari1268,pav
warl1254,Warlpiri,,-20.1008,131.05,warl1254,wbp
warl1255,Warlmanpa,,-18.949,133.862,warl1255,wrl
warl1256,Warluwara,,-22.2909,138.738,warl1256,wrb
waro1242,Waropen,,-2.31142,136.633,waro1242,wrp
warr1255,Warrgamay,,-18.5468,146.179,warr1255,wgy
warr1257,Warrnambool,,-38.155612905976,141.53965852318,warr1257,gjm
waru1264,Warrongo,,-18.2496,144.37,waru1264,wrg
waru1265,Warumungu,,-20.6479,134.375,waru1265,wrm
wath1238,Wathawurrung,,-37.68777565,144.1013148,wath1238,wth
watu1247,Watubela,,-4.47294,131.641,watu1247,wah
waur1244,Waurá,,-13.296,-53.6971,waur1244,wau
waya1270,Wayampi,,1.73817,-52.6887,waya1270,oym
wayi1238,Wayilwan,,,,wayi1238,
wayu1241,Wayu,,27.3047,86.1227,wayu1241,vay
weje1237,Wewewa,,-9.55099,119.349,weje1237,wew
wels1247,Welsh,,52.0,-4.0,wels1247,cym
wers1238,Wersing,,-8.33936,124.932,wers1238,kvw
west2369,Western Farsi,,32.9,53.3,west2369,pes
west2386,Western Panjabi,,30.0948,75.3474,west2386,pnb
west2402,West Yugur,,39.0548,99.3112,west2402,ybe
west2415,Western Tamang,,28.0239,85.0563,west2415,tdg
west2418,Western Magar,,28.2462,83.511,west2418,mrd
west2441,Western Arrarnta,,-24.05052,133.24621,west2441,are
west2443,Western Victoria,,-34.13829932,143.6694397,west2443,
west2516,West Uvean,,-20.4145,166.589,west2516,uve
west2538,West Tarangan,,-6.62046,134.168,west2538,txn
west2555,Western Bukidnon Manobo,,7.6682,124.825,west2555,mbb
west2557,Western Subanon,,7.79964,122.341,west2557,suc
west2563,Western Penan,,3.4667,114.523,west2563,pne
west2564,West Berawan,,3.9815,114.528,west2564,zbw
west2615,Western Apache,,33.8574,-110.123,west2615,apw
west2635,Akateko,,15.5932,-91.8421,west2635,knj
wika1238,Wikalkan,,-13.6835,141.557,wika1238,wik
wikm1247,Wik-Mungkan,,-13.98051,141.81611,wikm1247,wim
wikn1246,Wikngenchera,,-13.4957,141.599,wikn1246,wua
wira1262,Wiradhuri,,-34.0742,145.994,wira1262,wrh
wira1265,Wirangu,,-32.0,134.0,wira1265,wgu
woge1237,Wogeo,,-3.20238,144.089,woge1237,woc
woiw1237,Woiwurrung-Thagungwurrung,,-37.64264501,145.5879962,woiw1237,wyi
wola1253,Wolane,,8.23,38.14,wola1253,wle
woli1241,Wolio,,-5.33,122.67,woli1241,wlo
wong1246,Wangkumara,,,,wong1246,xwk
wong1247,Wongo,,-5.73837,20.5054,wong1247,won
wori1245,Worimi,,-32.4806,152.107,wori1245,kda
wudi1238,Wuding-Luquan Yi,,25.48,102.48,wudi1238,ywq
wulg1239,Wulguru,,-19.85103121,146.3453957,wulg1239,qgu
wumb1242,Wumbvu,,-2.39234,12.264,wumb1242,wum
wusa1235,Wusa Nasu,,25.7707,102.367,wusa1235,yig
wuth1237,Wuthathi,,-11.971,143.0879,wuth1237,
wuvu1239,Wuvulu-Aua,,-1.73938,142.851,wuvu1239,wuv
xara1244,Xârâcùù,,-21.7034,165.996,xara1244,ane
xeta1241,Xetá,,-24.9408,-52.2266,xeta1241,xet
xhos1239,Xhosa,,-31.0389,28.0769,xhos1239,xho
xian1249,Xiandao,,24.5458,97.9052,xian1249,xia
xing1248,Xingú Asuriní,,-4.13463,-52.321,xing1248,asn
xiri1243,Xiriâna,,2.69932,-62.5413,xiri1243,xir
xish1235,Xishanba Lalo,,24.8709,100.711,xish1235,ywt
yadh1237,Yadhaykenu,,-11.314,142.725,yadh1237,
yaga1256,Yagara-Jandai,,-27.87647555,152.4602773,yaga1256,
yaka1269,Yaka-Pelende-Lonzo,,-6.93964,16.9965,yaka1269,yaf
yaka1272,Yaka (Central African Republic),,3.6515,17.2713,yaka1272,axk
yaka1277,Yakan,,6.531023,122.021729,yaka1277,yka
yaku1245,Sakha,,61.6974,133.98,yaku1245,sah
yala1262,Yalarnnga,,-21.731,139.511,yala1262,ylr
yama1261,Yamaguchi,,,,yama1261,
yama1262,Yamagata,,,,yama1262,
yama1263,Yamanashi,,,,yama1263,
yamb1252,Yambeta,,4.83615,10.9369,yamb1252,yat
yamd1240,Yamdena,,-7.73722,131.44,yamd1240,jmd
yami1254,Yami,,22.055,121.544,yami1254,tao
yand1251,Yanda,,-21.23270508,140.5134756,yand1251,yda
yand1252,Yandruwandhic,,,,yand1252,
yand1253,Yandruwandha,,-28.4744,140.583,yand1253,ynd
yane1238,Yanesha',,-10.5454,-75.315,yane1238,ame
yang1293,Yangben,,4.41971,11.0277,yang1293,yav
yann1237,Yan-nhangu,,-12.0853,134.877,yann1237,jay
yans1239,Yansi,,-3.8231,18.2341,yans1239,yns
yany1243,Yanyuwa,,-15.7621,136.055,yany1243,jao
yaoo1241,Yao,,-13.6119,35.2387,yaoo1241,yao
yaqu1251,Yaqui,,29.9446,-110.681,yaqu1251,yaq
yara1253,Yaraldi-Keramin-Yitha,,,,yara1253,
yarl1236,Yarli,,-29.49049805,140.9591946,yarl1236,
yaru1257,Yaru,,-10.25,-62.0,yaru1257,
yasa1242,Yasa,,2.06043,10.678,yasa1242,yko
yavi1244,Yavitero,,2.800281,-68.084219,yavi1244,yvt
yawa1258,Yawarawarga,,-26.7334,140.871,yawa1258,yww
yawa1261,Yawalapití,,-12.5104,-53.4236,yawa1261,yaw
yayg1236,Yaygir,,-29.686722970453,153.18784362556,yayg1236,xya
yidi1250,Yidiñ,,-17.1332,145.876,yidi1250,yii
yind1247,Yindjibarndi,,-21.5379,117.001,yind1247,yij
yind1248,Yindjilandji,,-19.24252,137.5894,yind1248,yil
yine1238,Yine,,-11.1086,-73.3087,yine1238,pib
ying1247,Yinggarda,,-25.4446,115.58,ying1247,yia
yinw1236,Yinwum,,-12.52068956,142.7036225,yinw1236,yxm
yira1239,Yirandhali,,-20.65810118,143.9625916,yira1239,ljw
yiry1245,Yir-Yoront,,-15.1117,141.767,yiry1245,yiy
yomb1244,Yombe,,-4.86227,12.6362,yomb1244,yom
yona1241,Yonaguni,,24.45,122.991,yona1241,yoi
yort1237,Yorta Yorta,,-35.9,145.01,yort1237,xyy
youl1235,Youle Jinuo,,22.0473,101.057,youl1235,jiu
yuca1254,Yucatec Maya,,18.7757,-88.9567,yuca1254,yua
yucu1252,Yucunic,,,,yucu1252,
yucu1253,Yucuna,,-0.76075,-71.0033,yucu1253,ycn
yuga1244,Yugambal,,-27.803,153.082,yuga1244,yub
yugu1249,Yugumbir,,,,yugu1249,
yulp1238,Yulparitja,,,,yulp1238,
yuqu1240,Yuqui,,-16.7875,-64.9438,yuqu1240,yuq
yuru1263,Yurutí,,0.735585,-69.6955,yuru1263,yui
yuwa1242,Yuwaalaraay,,-29.758184,147.923684,yuwa1242,
zaba1237,Zabana,,-7.74311,158.753,zaba1237,kji
zaiw1241,Zaiwa,,24.1726,98.3643,zaiw1241,atb
zamb1245,Zamba,,1.25,18.3,zamb1245,
zana1238,Zanaki,,-2.26367,34.0542,zana1238,zak
zara1247,Zaramo,,-6.87705,38.9258,zara1247,zaj
zayy1238,Zay,,8.01148,38.8258,zayy1238,zwa
zaza1245,Zazao,,-8.18719,159.255,zaza1245,jaj
zeme1240,Zeme Naga,,25.3499,93.6463,zeme1240,nzm
zhab1238,Zhaba,,30.7416,100.983,zhab1238,zhb
zigu1242,Zigula,,-5.61864,38.4114,zigu1242,
zinz1238,Zinza,,-2.64132,32.1755,zinz1238,zin
zulu1248,Zulu,,-28.9,30.2,zulu1248,zul
